1920, 3996, 199.10, 43
1920, 3996, 201.29, 43
1920, 3996, 208.29, 43
1920, 3996, 208.09, 43
1920, 3996, 202.37, 43
1920, 3996, 199.10, 43
1920, 3996, 199.25, 43
1920, 3996, 207.41, 43
1920, 3996, 203.45, 43
1920, 3996, 198.83, 42
1920, 3996, 198.89, 42
1920, 3996, 208.36, 43
1920, 3996, 202.70, 43
1920, 3996, 198.72, 42
1920, 3996, 198.80, 42
1920, 3996, 198.67, 42
1920, 3996, 198.95, 42
1920, 3996, 201.09, 43
1920, 3996, 198.76, 42
1920, 3996, 198.72, 42
1920, 3996, 198.64, 42
1920, 3996, 198.72, 42
1920, 3996, 198.68, 42
1800, 3996, 190.55, 42
1800, 3996, 184.83, 42
