510, 3996, 144.23, 40
1800, 3996, 184.60, 41
1800, 3996, 184.68, 41
1800, 3996, 189.18, 41
1800, 3996, 186.94, 41
1800, 3996, 184.71, 41
1800, 3996, 184.68, 41
1800, 3996, 184.71, 41
1800, 3996, 184.98, 41
1800, 3996, 184.95, 41
1800, 3996, 184.68, 41
1800, 3996, 184.83, 41
1800, 3996, 184.72, 41
1800, 3996, 184.68, 41
1800, 3996, 184.83, 41
1800, 3996, 184.76, 41
1800, 3996, 184.68, 41
1800, 3996, 187.18, 41
1800, 3996, 184.87, 41
1800, 3996, 184.79, 41
1800, 3996, 183.73, 41
1800, 3996, 183.55, 41
1800, 3996, 183.19, 41
1800, 3996, 183.47, 41
1800, 3996, 183.27, 41
