1920, 3996, 198.89, 42
1920, 3996, 198.88, 42
1920, 3996, 198.94, 42
1920, 3996, 198.75, 42
1920, 3996, 198.96, 42
1920, 3996, 198.77, 42
1920, 3996, 198.80, 42
1920, 3996, 201.35, 42
1920, 3996, 198.92, 42
1920, 3996, 198.78, 42
1920, 3996, 198.89, 42
1920, 3996, 198.88, 42
1920, 3996, 198.82, 42
1920, 3996, 198.86, 42
1920, 3996, 199.00, 42
1920, 3996, 198.82, 42
1920, 3996, 199.21, 42
1920, 3996, 198.90, 42
1920, 3996, 198.74, 42
1920, 3996, 199.08, 42
1920, 3996, 201.49, 42
1920, 3996, 198.79, 42
1920, 3996, 198.99, 42
1920, 3996, 198.76, 42
1920, 3996, 198.65, 42
