1800, 3996, 189.20, 45
1800, 3996, 189.95, 45
1800, 3996, 187.04, 45
1800, 3996, 187.21, 45
1800, 3996, 188.99, 45
1800, 3996, 186.93, 45
1800, 3996, 187.08, 45
1800, 3996, 186.78, 45
1800, 3996, 187.31, 45
1800, 3996, 186.78, 45
1800, 3996, 186.89, 45
1800, 3996, 187.24, 45
1800, 3996, 186.78, 45
1800, 3996, 189.13, 45
1800, 3996, 186.78, 45
1800, 3996, 186.89, 45
1800, 3996, 186.78, 45
1800, 3996, 186.78, 45
1800, 3996, 186.78, 45
1800, 3996, 186.90, 45
1800, 3996, 186.78, 45
1800, 3996, 186.43, 45
1800, 3996, 186.36, 45
1800, 3996, 186.40, 45
1800, 3996, 186.28, 45
